Date,USD,EUR,GBP,INR,AED,CNY
8/04/1992,337.5,255.48,192.97,9765.12,1242.28,1839.15
9/04/1992,338.45,255.34,191.59,9786.6,1226.29,1826.06
10/04/1992,341.9,260.03,193.82,9892.61,1264.2,1847.29
13/04/1992,340.8,261.87,193.47,9843.55,1257.04,1883.19
14/04/1992,339,258.91,191.36,9769.09,1239.75,1856.13
15/04/1992,338.95,261.54,193.02,9840.35,1252.07,1877.76
16/04/1992,336.7,260.59,192.68,9691.57,1241.83,1868.89
17/04/1992,336.7,260.59,192.68,9691.57,1241.83,1868.89
20/04/1992,336.7,260.59,192.68,9691.57,1241.83,1868.89
21/04/1992,338.3,262.05,193.54,9672.91,1242.01,1877.24
22/04/1992,338.1,260.86,191.78,9720.13,1236.04,1860.16
23/04/1992,338.5,260.96,191.78,9705.27,1240.37,1860.26
24/04/1992,336.55,258.05,189.93,9646.37,1232.53,1842.23
27/04/1992,335.7,257.15,188.65,9577.43,1224.78,1826.56
28/04/1992,336.75,258.62,189.72,9628.21,1236.01,1840.21
29/04/1992,335.7,258.04,189.61,9618.79,1245.15,1839.14
30/04/1992,336.35,257.99,189.55,9615.68,1244.75,1838.54
1/05/1992,337.5,257.11,189.08,9764.97,1237.75,1852.77
4/05/1992,337.5,257.11,189.08,9764.97,1237.75,1852.77
5/05/1992,336.75,256.16,188.92,9629.26,1233.18,1849.6
6/05/1992,336.7,254.67,187.63,9625.37,1228.59,1836.96
7/05/1992,336.05,254.96,187.06,9605.44,1233.09,1831.37
8/05/1992,336.9,257.22,188.53,9646.04,1245.61,1845.77
11/05/1992,336.15,255.64,187.43,9544.63,1232.78,1859.69
12/05/1992,335.25,251.96,184.97,9490.58,1222.71,1835.26
13/05/1992,335.2,251.97,184.84,9496.88,1234.06,1833.98
14/05/1992,336.9,251.78,184.91,9509.75,1235.92,1834.68
15/05/1992,339,253.5,186.31,9610.12,1239.83,1848.65
18/05/1992,338.9,250.6,184.64,9527.23,1238.82,1854.65
19/05/1992,339.5,250.44,184.61,9546.24,1244.09,1854.4
20/05/1992,336.95,250.26,184.13,9495.36,1240.82,1849.52
21/05/1992,337.25,252.4,185.56,9587.74,1247.04,1863.9
22/05/1992,337.7,253.4,186.11,9627.57,1241.83,1869.49
25/05/1992,337.7,253.4,186.11,9627.57,1241.83,1869.49
26/05/1992,337.85,252.04,184.82,9681.77,1237.37,1856.51
27/05/1992,338.6,256.35,188.01,9740.62,1253.16,1888.53
28/05/1992,336.9,253.87,186.49,9637.97,1232.81,1873.33
29/05/1992,337.5,251.28,184.53,9669.22,1233.38,1853.57
1/06/1992,336.85,251.27,184.78,9608.44,1246.92,1859.71
2/06/1992,339,252.49,185.75,9681.47,1239.86,1869.53
3/06/1992,339.9,253.34,187.12,9720.78,1248.64,1883.27
4/06/1992,338.4,251.29,185.37,9672.8,1237,1865.71
5/06/1992,338.8,250.2,184.58,9677.62,1238.82,1857.74
8/06/1992,338.7,250.39,184.68,9972.63,1239.84,1852.73
9/06/1992,337.8,249.71,184.29,9571.92,1238.51,1848.82
10/06/1992,337.65,249.89,184.16,9572.43,1236.33,1847.49
11/06/1992,338.25,248.33,183.23,9599.63,1234.81,1838.24
12/06/1992,339.6,248.9,183.37,9620.48,1242.47,1839.6
15/06/1992,342.7,250.25,184.59,9598.92,1254.84,1871.92
16/06/1992,342.35,249.47,184.06,9687.95,1251.19,1866.49
17/06/1992,342,250.8,184.52,9702.77,1260.43,1871.12
18/06/1992,341.25,248.49,182.93,9677.75,1239.47,1855.01
19/06/1992,343.55,250.66,184.75,9715.28,1262.05,1873.53
22/06/1992,342.5,249.22,183.99,9585.95,1253.44,1865.76
23/06/1992,343.8,250.15,184.49,9703.33,1263.95,1870.84
24/06/1992,342.3,246.97,182.27,9650.2,1250.09,1848.29
25/06/1992,343.4,245.98,181.55,9716.5,1253.46,1841
26/06/1992,343.5,245.53,181.55,9727.66,1260.17,1841.05
29/06/1992,342,241.17,179.34,9756.05,1252.69,1826.93
30/06/1992,343.4,243.14,180.36,9838.49,1259.8,1837.3
1/07/1992,343.55,242.32,179.78,9826.5,1259.72,1831.37
2/07/1992,347.1,244.4,181.02,9730.44,1252.11,1817.46
3/07/1992,345.7,243.98,181.09,9808.72,1276.9,1844.76
6/07/1992,346.6,243.83,181.47,9980.62,1266.27,1906.57
7/07/1992,345.6,240.69,179.44,9844.93,1263.29,1885.28
8/07/1992,347.5,241.66,181.04,9934.68,1287.91,1903.16
9/07/1992,347.25,245.32,183.1,9905.73,1297.12,1923.75
10/07/1992,348.7,242.89,181.47,9947.44,1285.59,1906.65
13/07/1992,348.6,240.14,180.67,9936.77,1279.9,1895.94
14/07/1992,349.3,242.5,182.59,9986,1289.51,1916.13
15/07/1992,350.9,242.02,182.24,10017.64,1282.32,1912.41
16/07/1992,353,242.69,182.29,10047.7,1285.98,1912.93
17/07/1992,356.7,243.23,182.97,10144.78,1290.8,1920.09
20/07/1992,359.3,248.5,187.33,10490.51,1341.51,1987.2
21/07/1992,358.1,249.02,187.59,10191.5,1319.23,1989.9
22/07/1992,358.75,249.11,188.47,10186.73,1325.44,1999.28
23/07/1992,359.5,248.64,187.88,10197.89,1313.72,1992.98
24/07/1992,357.6,249.86,188.21,10159.6,1323.63,1996.54
27/07/1992,358.4,247.76,187.11,10171.03,1309.03,1937.19
28/07/1992,359.6,246.93,186.47,10197.84,1319.94,1930.58
29/07/1992,356.2,246.06,185.81,10174.22,1323.71,1934.6
30/07/1992,356.75,246.13,185.9,10129.91,1306.07,1924.76
31/07/1992,357.85,246.81,186.38,10174.5,1315.57,1929.69
3/08/1992,354.05,243.48,184.02,10003.19,1302.42,1925.93
4/08/1992,352.7,242.34,183.51,10001.12,1293.26,1920.58
5/08/1992,350.75,241.42,183.3,9935.93,1289.81,1918.45
6/08/1992,348.6,240.71,182.7,9882.48,1278.2,1912.18
7/08/1992,349.9,238.93,181.34,9901.29,1272.03,1897.93
10/08/1992,350.35,239.67,181.81,9908.71,1283.35,1911.4
11/08/1992,348.15,238.87,181.19,9860.18,1283.56,1904.83
12/08/1992,346.8,236.93,179.88,9810.41,1271.63,1891.05
13/08/1992,337.3,229.82,174.63,9564.55,1234.55,1835.91
14/08/1992,335.7,230.33,175.16,9527.13,1242.82,1841.51
17/08/1992,337.4,230.49,175.18,9459.81,1231.39,1841.7
18/08/1992,336.1,228.94,174.19,9524.71,1232.74,1831.28
19/08/1992,338,229.64,174.68,9582.79,1236.19,1836.4
20/08/1992,337.25,228.43,173.93,9559.19,1235.37,1828.54
21/08/1992,336.9,226.81,172.99,9564.67,1228.7,1818.67
24/08/1992,342.3,225.14,171.62,9573.93,1241.63,1804.26
25/08/1992,341.4,224.41,171.47,9674.43,1251.86,1802.68
26/08/1992,338.5,223.37,170.36,9599.63,1245.01,1790.97
27/08/1992,339,224.37,171.39,9618.14,1246.26,1801.77
28/08/1992,340,224.5,171.54,9699.96,1247.42,1849.33
31/08/1992,340,224.5,171.54,9699.96,1247.42,1849.33
1/09/1992,341.7,223.47,171.11,9697.47,1250.48,1844.62
2/09/1992,340.45,222.2,169.89,9647.78,1249.03,1831.45
3/09/1992,338.85,224.41,170.79,9609.58,1255.69,1841.22
4/09/1992,342.05,225.26,171.41,9688.13,1260.25,1847.89
7/09/1992,343,225.62,172.1,9712.07,1261.55,1868
8/09/1992,342.15,224.02,170.73,9707.9,1250.62,1853.14
9/09/1992,343.3,227.95,173.82,9743.23,1276.2,1887.77
10/09/1992,342.25,227.31,173.12,9702.28,1250.54,1879
11/09/1992,340,231.95,176.72,9641.58,1261.6,1918.07
14/09/1992,346.25,243.72,182.96,9775.99,1259.84,1946.57
15/09/1992,345.9,244.67,184.83,9817.91,1295.11,1966.43
16/09/1992,349,254.67,192.71,9817.67,1322.04,2050.33
17/09/1992,348.4,249.99,195.62,9900.35,1253.63,2081.29
18/09/1992,347.2,252.9,199.54,9871.25,1304.44,2122.99
21/09/1992,349.1,251.44,203.91,9849.02,1295.56,1954.31
22/09/1992,349.15,252.93,204.3,9908.59,1283.01,1958.02
23/09/1992,348.25,252.65,203.83,9875.75,1268.86,1953.54
24/09/1992,348.25,250.98,203.71,9888.31,1275.4,1952.4
25/09/1992,349.7,251.16,203.91,9915.99,1273.09,1954.24
28/09/1992,348,244.64,201.16,9818.43,1270.64,1896.86
29/09/1992,347.5,240.2,196.38,9854.5,1256.36,1851.85
30/09/1992,349,241.25,195.9,9903.84,1287.81,1847.32
1/10/1992,348.55,242.93,200.72,9925.59,1286.31,1892.75
2/10/1992,348,240.84,201.62,9883.52,1266.93,1901.26
5/10/1992,349.5,244.45,205.59,9888.79,1295.62,1968.12
6/10/1992,350.3,247.79,204.61,9921.75,1283.48,1958.79
7/10/1992,350.15,248.68,203.93,9925.34,1284.4,1952.26
8/10/1992,350.5,253.84,207.4,9955.03,1294.88,1985.43
9/10/1992,350.1,254.92,207.04,9954.34,1288.81,1981.99
12/10/1992,346.5,250.33,203.23,9775.16,1278.09,1895.99
13/10/1992,343.75,247.69,200.2,9741.93,1253.62,1867.8
14/10/1992,343.75,246.87,201.08,9770.59,1270.34,1876
15/10/1992,341.85,243.41,200.91,9671.85,1258,1874.4
16/10/1992,341.75,247.5,206.25,9680.17,1276.29,1924.17
19/10/1992,342.6,248.71,209.93,9845.54,1248.96,1984.33
20/10/1992,343.5,255.87,211.32,9746.06,1261.09,1997.5
21/10/1992,343.75,254,212.91,9764.25,1266.73,2012.57
22/10/1992,342.65,253.91,211.32,9721.63,1257.23,1997.47
23/10/1992,342.5,257.13,212.34,9771.76,1274.98,2007.12
26/10/1992,341.45,256.37,215.15,9681.95,1273.07,1941.04
27/10/1992,338.25,253.44,214.22,9599.1,1239.09,1932.59
28/10/1992,338.2,254,214.39,9598.24,1245.98,1934.14
29/10/1992,339.5,254.5,216.24,9628.17,1250.8,1950.85
30/10/1992,339.25,254.97,217.12,9632.52,1245.94,1958.77
2/11/1992,339.5,259.51,221.68,9665.16,1268,1916.19
3/11/1992,338.6,257.84,218.73,9621.01,1225.06,1890.74
4/11/1992,337.8,257.74,217.51,9585.86,1236.18,1880.2
5/11/1992,338.05,260.05,219.8,9581.02,1251.14,1899.94
6/11/1992,337.1,261.77,219.32,9557.01,1240.43,1895.83
9/11/1992,334.5,258.71,219.92,9541.29,1233.82,1868.51
10/11/1992,330.35,256.6,218.2,9353,1214.05,1856.64
11/11/1992,331.15,255.58,217.01,9407.18,1211.37,1846.5
12/11/1992,333.1,257.57,218.57,9437.84,1222.07,1859.81
13/11/1992,334.4,255.16,215.81,9479.52,1212.58,1836.34
16/11/1992,335.4,259.51,220.73,9513.48,1250.44,1907.73
17/11/1992,334.3,259.96,219.93,9468.16,1223.71,1900.85
18/11/1992,335.1,260.62,220.32,9531.95,1229.86,1904.14
19/11/1992,334.25,257.5,218.11,9498.6,1221.51,1885.06
20/11/1992,336.1,261.74,221.05,9538.12,1244.05,1910.45
23/11/1992,334.05,261.99,219.99,9395.09,1221.96,1883.88
24/11/1992,334.3,262.16,220.15,9477.52,1226.9,1885.29
25/11/1992,334.35,260.56,219.32,9510.71,1228.29,1878.15
26/11/1992,334.7,261.45,219.91,9515.43,1230.54,1883.21
27/11/1992,334.05,261.8,221.01,9478.94,1233.7,1892.6
30/11/1992,334.2,261.39,220.81,9425.57,1227.06,1913.01
1/12/1992,334.65,260.63,217.8,9513.5,1211.77,1886.91
2/12/1992,335.65,259.77,216.76,9618.65,1205.98,1877.89
3/12/1992,335.25,260.37,214.01,9580.25,1214.35,1854.09
4/12/1992,335.6,262.89,215.47,9718.93,1238.43,1866.75
7/12/1992,334.6,257.85,210.77,9505.79,1198.97,1907.48
8/12/1992,335.25,256.45,209.93,9721.63,1221.97,1899.82
9/12/1992,333.5,257.62,212.49,9645.89,1240.76,1923.02
10/12/1992,333.7,258.88,214.32,9708.81,1223.93,1939.62
11/12/1992,335.1,260.06,215.01,9754.13,1227.88,1945.88
14/12/1992,335.2,258.57,214.19,9651.19,1231.07,1961.12
15/12/1992,334.9,258.76,213.58,9681.77,1225.65,1955.62
16/12/1992,337.3,258.88,213.89,9751.11,1237.17,1958.39
17/12/1992,338.65,261.06,215.22,9824.83,1244.88,1970.6
18/12/1992,337,260.36,215.27,9751.59,1245.15,1971.03
21/12/1992,333.9,258.33,213.42,9628.99,1228.61,1954.14
22/12/1992,332.6,260.33,216.11,9612.76,1223.86,1978.79
23/12/1992,333,261.85,218.15,9672.6,1226.96,1997.39
24/12/1992,333,261.29,217.36,9605.21,1222.19,1907.92
25/12/1992,333,261.29,217.36,9605.21,1222.19,1907.92
28/12/1992,333,261.29,217.36,9605.21,1222.19,1907.92
29/12/1992,332.5,265.08,219.69,9541.12,1214.22,1928.92
30/12/1992,332.9,265.68,220.1,9627.13,1224.63,1932.51
31/12/1992,332.9,266.67,219.88,9639.3,1223.97,1931.47
1/01/1993,332.9,266.67,219.88,9639.3,1223.97,1931.47
4/01/1993,328.25,267.04,218.47,9483.75,1214.69,1918.2
5/01/1993,328.6,265.98,212.62,9276.49,1193.53,1866.82
6/01/1993,329.6,267.66,213.75,9519.28,1208.96,1876.75
7/01/1993,329.15,266.96,214.29,9540.21,1211.6,1881.51
8/01/1993,329.1,267.01,213.42,9480.3,1201.19,1873.91
11/01/1993,328.4,264.61,211.39,9447.19,1207.42,1864.2
12/01/1993,329.2,266.05,213.77,9526.49,1214.09,1885.12
13/01/1993,327.55,265.16,212.76,9478.63,1207.86,1876.28
14/01/1993,327.65,263.36,213.11,9477.88,1206.61,1879.3
15/01/1993,327.7,265.06,214.18,9507.58,1207.82,1888.79
18/01/1993,328.15,262.77,211.78,9426.76,1201.93,1873.5
19/01/1993,329,262.34,212.46,9524.76,1206.26,1881.58
20/01/1993,329,261.23,213.5,9518.8,1206.9,1890.74
21/01/1993,329.75,263.49,217.23,9542.76,1210.82,1923.76
22/01/1993,328.75,259.03,214.24,9435.1,1196.53,1897.3
25/01/1993,328.45,255.81,210.61,9413.95,1204.49,1851.79
26/01/1993,330.9,258.47,215.15,9589.22,1215.81,1891.68
27/01/1993,330.6,259.96,218.29,9620.03,1210.96,1919.29
28/01/1993,329.95,260.04,217.57,9590.63,1206.38,1912.99
29/01/1993,330.45,264.28,222.23,9642.39,1217.51,1953.9
1/02/1993,329.75,268.11,226.87,9625.36,1212.26,1978.95
2/02/1993,329.65,268.92,227.97,9642.16,1215.03,1988.62
3/02/1993,328.2,269.05,228.87,9666.34,1201.39,1996.44
4/02/1993,328,269.55,226.99,9666.35,1206.04,1980.03
5/02/1993,327.75,269.16,226.5,9791.73,1205.79,1975.79
8/02/1993,327.95,269.38,227.82,9677.88,1204.2,1887.96
9/02/1993,328.05,269.24,229.33,9842.65,1205.04,1900.42
10/02/1993,329.85,271.86,231.07,9939.4,1212.46,1914.86
11/02/1993,332,274.12,234.05,10092.24,1219.1,1939.57
12/02/1993,329.2,272.32,232.16,9998.6,1208.98,1924.48
15/02/1993,328.6,271.76,231.74,9801.4,1205.64,1901.59
16/02/1993,329.45,268.79,227.6,9916.51,1204.27,1866.52
17/02/1993,330.6,269.59,228.95,9898.54,1212.32,1877.58
18/02/1993,329.95,269.99,228.26,9893.94,1216.86,1871.94
19/02/1993,330.8,271.48,227.67,9979.78,1209.07,1867.07
22/02/1993,329.7,270.48,226.6,9887.62,1209.81,1898.8
23/02/1993,329.6,268.18,225.91,9920.75,1205.72,1893.02
24/02/1993,329.9,269.72,229.58,9916.52,1212.21,1923.75
25/02/1993,329.6,270.86,230.49,9997.49,1213.8,1931.41
26/02/1993,327.6,270.45,230.22,9885.56,1201.74,1929.13
1/03/1993,328.5,270.97,228.13,10493.75,1206.67,1873.89
2/03/1993,329.15,270.97,227.24,10642.55,1208.6,1866.58
3/03/1993,329.55,271.66,227.28,10562.64,1210.06,1866.91
4/03/1993,328.05,269.22,225.62,10517.22,1204.58,1853.3
5/03/1993,329.75,274.79,228.04,10524.19,1213.81,1873.21
8/03/1993,327.5,272.23,226.57,10304.87,1202.56,1881.1
9/03/1993,326.95,273.63,227.84,10332.53,1201.79,1891.69
10/03/1993,326.1,272.37,227.64,10281.53,1186.14,1890.06
11/03/1993,326.9,272.69,227.57,10338.36,1196.21,1889.42
12/03/1993,327,273.62,228.03,10313.97,1200.3,1893.3
15/03/1993,328,273.89,228.65,10244.94,1204.42,1878.8
16/03/1993,329,274.95,227.68,10409.6,1209.49,1870.84
17/03/1993,328.75,274.96,226.57,10364.36,1206.59,1861.69
18/03/1993,330.25,274.77,223.9,10387.77,1210.22,1839.75
19/03/1993,331.65,272.55,222.66,10486.11,1219.88,1829.57
22/03/1993,332.6,273.69,223.52,10392.85,1222.15,1903.33
23/03/1993,331.9,272.36,223.73,10451.44,1216.68,1905.09
24/03/1993,331,271.74,223.27,10436.84,1214.2,1901.2
25/03/1993,332.6,275.04,225.64,10483.43,1222.7,1921.41
26/03/1993,332.7,273.3,223.14,10486.42,1220.85,1900.07
29/03/1993,331.7,272.66,222.47,10380.82,1219.24,1894.36
30/03/1993,334.4,273.59,223.68,10455.87,1224.35,1904.67
31/03/1993,337.8,274.97,224.38,10539.89,1239.8,1910.62
1/04/1993,336.35,271.97,220.49,10501.71,1228.98,1877.48
2/04/1993,340.1,275.89,224.12,10694.93,1261.23,1908.41
5/04/1993,339.25,273.53,223.04,10550.91,1248.67,1956.81
6/04/1993,338.4,275.45,223.51,10601.26,1241.73,1955.75
7/04/1993,336.75,274.31,222.2,10536.92,1235.34,1944.29
8/04/1993,337.5,273.13,221.31,10597.5,1240.56,1915.61
9/04/1993,337.5,273.13,221.31,10597.5,1240.56,1915.61
12/04/1993,337.5,273.13,221.31,10597.5,1240.56,1915.61
13/04/1993,336.7,267.04,215.97,10558.87,1236.76,1869.39
14/04/1993,338.25,270.27,217.87,10638.81,1233.6,1885.86
15/04/1993,338.9,272.3,219.14,10615.99,1244.55,1891.49
16/04/1993,337.85,273.05,221.32,10584.78,1265.75,1915.71
19/04/1993,339.6,272.03,220.59,10546.47,1242.59,1915.26
20/04/1993,339.9,272.5,220.43,10663.2,1251.26,1913.84
21/04/1993,339,272.44,220.63,10631.12,1247.89,1915.61
22/04/1993,339.3,272.82,219.19,10630.53,1243.66,1903.06
23/04/1993,344.9,273.38,218.98,10812.34,1265.84,1901.31
26/04/1993,349.25,273.43,219.65,10948.67,1284.87,1969.09
27/04/1993,351.4,277.23,222.69,11065.32,1296.08,1996.28
28/04/1993,349.7,276.26,222.53,10969.43,1285.98,1994.84
29/04/1993,355.6,280.53,226.35,11198.8,1306.17,2029.14
30/04/1993,354.3,281.13,225.81,11114.5,1305.42,2024.25
3/05/1993,354.3,281.13,225.81,11114.5,1305.42,2024.25
4/05/1993,356.15,279.22,226.78,11178.88,1309.29,2032.88
5/05/1993,354.25,278.6,225.85,11088.24,1297.34,2024.61
6/05/1993,355.5,279.44,226.43,11151.83,1304.98,2029.81
7/05/1993,357.5,281.38,226.98,11220.96,1318.78,2034.75
10/05/1993,356.8,284.91,232.44,11259.07,1322.95,2083.66
11/05/1993,355.35,284.79,230.45,11154.81,1302.26,2065.78
12/05/1993,356.2,285.73,232.28,11210.95,1314.12,2082.2
13/05/1993,367,296.3,240.58,11501.99,1347.23,2156.58
14/05/1993,368.2,294.72,239.32,11528.24,1348.11,2145.35
17/05/1993,369.25,297.69,240.87,11580.67,1362.52,2110.96
18/05/1993,367.8,297.63,240.16,11533.52,1348.84,2104.73
19/05/1993,381.9,308.68,247.75,11957.46,1405.09,2171.25
20/05/1993,373.8,300.48,240.23,11688.45,1366.84,2105.39
21/05/1993,373.25,302.32,242.13,11707.2,1377.67,2122.07
24/05/1993,379.25,308.93,247.07,11814.56,1389.39,2203.23
25/05/1993,377.5,306.05,244.73,11846.28,1386.65,2182.4
26/05/1993,374.5,305.24,242.32,11743.87,1374.66,2160.86
27/05/1993,374.75,302.65,241,11767.88,1369.87,2149.09
28/05/1993,377.45,300.65,241.8,11780.25,1386.48,2163.6
31/05/1993,377.45,300.65,241.8,11780.25,1386.48,2163.6
1/06/1993,377.35,301.64,243.29,11935.24,1398.38,2182.17
2/06/1993,369,294.84,239.46,11619.56,1352.32,2142.62
3/06/1993,374.7,299.76,243.39,11791.07,1376.38,2177.84
4/06/1993,377.6,306.39,248.75,11918.77,1392.24,2225.77
7/06/1993,372.8,301.27,244.78,11616.52,1364.28,2109.12
8/06/1993,375.25,303.52,247.12,11804.88,1377,2129.28
9/06/1993,371.45,302.84,245.18,11636.32,1367.13,2112.58
10/06/1993,370.8,301.97,244.03,11647.43,1344.35,2102.64
11/06/1993,370.35,299.51,242.77,11623.97,1362.2,2091.83
14/06/1993,363,293.6,237.64,11361.92,1334.25,2074.77
15/06/1993,365.35,297.95,240.05,11479,1343.3,2095.75
16/06/1993,368,303.87,244.68,11562.39,1350.39,2136.21
17/06/1993,369.45,304.61,243.78,11611.3,1354.37,2128.36
18/06/1993,370.9,310.06,247.93,11676.17,1364.22,2164.56
21/06/1993,370.55,311.33,249.11,11675.43,1359.58,2149.9
22/06/1993,368.8,310.97,249.53,11600.47,1361.59,2153.79
23/06/1993,367.1,308.87,249.3,11532.79,1349.36,2151.87
24/06/1993,373.9,317.88,254.61,11726.23,1372.16,2197.7
25/06/1993,376.1,318.75,254.47,11814.83,1381.49,2196.42
28/06/1993,375.35,318.02,251.41,11728.7,1376.45,2140.02
29/06/1993,375.35,316.31,249.57,11814.54,1381.23,2124.37
30/06/1993,378.45,321.12,253.4,11869.92,1405.98,2156.97
1/07/1993,379,320.75,251.24,11886.32,1392.14,2138.63
2/07/1993,388.1,328.34,257.45,12170.76,1427.02,2191.43
5/07/1993,387.6,327.71,256.43,12145.24,1422.82,2238.93
6/07/1993,391.65,331.91,259.37,12286.41,1439.51,2264.57
7/07/1993,395.8,336.69,265.19,12456.1,1459.22,2315.4
8/07/1993,395.2,336.9,264.26,12367.34,1446.56,2307.25
9/07/1993,393.1,338.59,265.34,12319.69,1441.06,2316.68
12/07/1993,393.4,340.94,266.17,12333,1443.04,2290.24
13/07/1993,392.45,338.72,262.77,12305.61,1438.2,2261
14/07/1993,394.4,340.68,262.5,12371.43,1444.38,2258.62
15/07/1993,392.7,340.73,263.91,12343.13,1447.34,2270.8
16/07/1993,392,340.22,265.04,12296.73,1436.54,2280.55
19/07/1993,394.8,338.64,263.46,12316.69,1447.78,2273.37
20/07/1993,392.1,337.98,261.14,12312.7,1444.62,2253.32
21/07/1993,392.4,336.87,259.1,12334.24,1443.42,2235.68
22/07/1993,389.15,336.51,258.06,12246.67,1435.04,2227.3
23/07/1993,391.3,339.77,261.39,12287.91,1437.31,2255.48
26/07/1993,391.75,341.21,260.82,12283.84,1439.46,2277.31
27/07/1993,392.35,342.37,263.32,12315.57,1446.03,2299.17
28/07/1993,393.15,341.36,263.42,12341.09,1442.66,2300
29/07/1993,394,345.96,265.05,12375.28,1455.19,2314.28
30/07/1993,401.75,354.79,270.54,12585.46,1467.19,2362.18
2/08/1993,405.6,355.71,272.31,12691.38,1476.77,2335.95
3/08/1993,403.75,350.79,268.36,12697.54,1479.26,2302.12
4/08/1993,402.65,349.98,268.25,12660.27,1477.2,2301.2
5/08/1993,387.75,338.61,260.06,12212.44,1424.27,2230.9
6/08/1993,379.4,329.27,253.27,11865.75,1383.37,2172.66
9/08/1993,381.7,332.03,255.57,12046.23,1401.31,2192.42
10/08/1993,380.35,333.46,257.08,11979.92,1398.7,2205.34
11/08/1993,376,330.58,255.26,11836.47,1380.89,2189.73
12/08/1993,376.3,331.63,257.21,11808.57,1374.85,2206.46
13/08/1993,367.6,323.4,251.87,11568.26,1348.17,2160.62
16/08/1993,372.6,323.42,251.08,11515.7,1350.42,2129.27
17/08/1993,371.6,322.79,249.73,11747.35,1368.33,2117.84
18/08/1993,373.7,322.3,247.07,11744.68,1363.6,2095.31
19/08/1993,373.4,321.72,248.02,11751.37,1377.7,2103.37
20/08/1993,373.25,319.71,247.02,11758.24,1369.37,2094.87
23/08/1993,373.1,321.6,248.32,11744.27,1377.92,2178.75
24/08/1993,373.65,320.57,249.68,11771.29,1371.76,2190.72
25/08/1993,371.15,319.56,250.35,11671.52,1363.05,2196.61
26/08/1993,371.25,317.07,246.27,11599.25,1353.86,2160.76
27/08/1993,369.25,315.43,246.08,11630.43,1357.4,2132.45
30/08/1993,369.25,315.43,246.08,11630.43,1357.4,2132.45
31/08/1993,371.55,318.97,249.78,11702.27,1364.31,2164.48
1/09/1993,369.05,314.17,244.81,11613.75,1353.79,2121.39
2/09/1993,369.25,313.89,246,11606.41,1354.25,2131.74
3/09/1993,362.8,304.29,237.67,11417.55,1317.51,2059.51
6/09/1993,364.25,302.65,238.54,11450.98,1341.6,2111.98
7/09/1993,354.8,294.63,230.02,11162.68,1300.28,2036.52
8/09/1993,351.75,293.34,228.34,11069.68,1289.68,2021.63
9/09/1993,353.3,290.79,227.79,11133.16,1295.59,2016.79
10/09/1993,351.5,288.59,226.92,11051.03,1287.93,2009.11
13/09/1993,344.2,283.15,223.14,10853.74,1273.82,1978.51
14/09/1993,343.7,282.44,222.24,10823.28,1257.72,1970.53
15/09/1993,348,284.38,224.3,10983.93,1278.44,1988.75
16/09/1993,352.75,290.67,230.03,11086.26,1292.7,2039.56
17/09/1993,351.85,290.54,229.29,11055.37,1290.05,2033.03
20/09/1993,354,292.93,231.07,11091.39,1300.46,2048.9
21/09/1993,354.75,294.86,232.93,11212.01,1313.25,2065.38
22/09/1993,354.4,295.88,233.08,11143.62,1295.51,2066.73
23/09/1993,357,300.99,237.05,11210.18,1314.62,2101.94
24/09/1993,357.6,301.99,238.16,11250.77,1311.2,2111.78
27/09/1993,356.65,298.54,235.88,11202.05,1311.14,2066.9
28/09/1993,355.75,296.02,234.59,11102.97,1295.74,2055.56
29/09/1993,353.2,293.24,233.52,11101.57,1295.46,2046.22
30/09/1993,355.5,298.71,237.71,11158.97,1314.32,2082.96
1/10/1993,354,297,235.14,11119.66,1292.36,2060.4
4/10/1993,351.75,294.06,232.18,11058.66,1294.05,2034.51
5/10/1993,353.8,296.01,233.22,11101.44,1299.29,2043.67
6/10/1993,356.25,297.88,233.45,11180.1,1304.82,2045.68
7/10/1993,357.3,299.5,234.68,11222.39,1313.9,2056.43
8/10/1993,358.5,297.47,233.4,11264.99,1314.55,2045.2
11/10/1993,361.4,299.96,236.06,11388.5,1327.36,2068.48
12/10/1993,360.6,297.55,235.38,11360.55,1324.48,2062.55
13/10/1993,366.4,304.21,240.66,11519.04,1346.19,2108.81
14/10/1993,367.25,306.66,242.73,11576.99,1351.93,2126.97
